species,k,sim,smoother,log_likelihood,num_train_states,num_test_states
bird1,3,73,0.01,-0.6856567322128975,392,75
bird1,3,73,0.1,-0.6850838225154707,392,75
bird1,4,73,0.001,-0.6887787714384832,2744,134
bird1,4,73,0.01,-0.6850735910102596,2744,134
bird1,4,73,0.1,-0.6831898005282194,2744,134
bird1,5,73,0.001,-0.6921745329711045,19208,199
bird1,5,73,0.01,-0.6872836767810733,19208,199
bird1,5,73,0.1,-0.6851743838960538,19208,199
bird1,0,74,0.001,-1.7186635373347543,1,1
bird1,0,74,0.01,-1.718663597421402,1,1
bird1,0,74,0.1,-1.7186641984733915,1,1
bird1,1,74,0.001,-0.7452598501756785,8,8
bird1,1,74,0.01,-0.7450937558532023,8,8
bird1,1,74,0.1,-0.7449549887896199,8,8
bird1,2,74,0.001,-0.6986736056360454,56,33
bird1,2,74,0.01,-0.6978154135213307,56,33
bird1,2,74,0.1,-0.6971826760222629,56,33
bird1,3,74,0.001,-0.6891788115228187,392,75
bird1,3,74,0.01,-0.6876317239545461,392,75
bird1,3,74,0.1,-0.6869755483900362,392,75
bird1,4,74,0.001,-0.6995932965577389,2744,132
bird1,4,74,0.01,-0.6934276964040457,2744,132
bird1,4,74,0.1,-0.6893127647154061,2744,132
bird1,5,74,0.001,-0.7143490057531227,19208,216
bird1,5,74,0.01,-0.7046171143246661,19208,216
bird1,5,74,0.1,-0.698447357143647,19208,216
bird1,0,75,0.001,-1.7285405082731284,1,1
bird1,0,75,0.01,-1.7285404506531876,1,1
bird1,0,75,0.1,-1.7285398748703014,1,1
bird1,1,75,0.001,-0.7406290755913948,8,8
bird1,1,75,0.01,-0.7404628317620382,8,8
bird1,1,75,0.1,-0.7403260801194427,8,8
bird1,2,75,0.001,-0.703981950370067,56,36
bird1,2,75,0.01,-0.7017021865194224,56,36
bird1,2,75,0.1,-0.699746606330636,56,36
bird1,3,75,0.001,-0.6969653874657049,392,79
bird1,3,75,0.01,-0.6935670385632424,392,79
bird1,3,75,0.1,-0.6911321845828006,392,79
bird1,4,75,0.001,-0.7076571916633738,2744,135
bird1,4,75,0.01,-0.7014326738914226,2744,135
bird1,4,75,0.1,-0.6971526334052851,2744,135
bird1,5,75,0.001,-0.71663672323197,19208,205
bird1,5,75,0.01,-0.7104363237613973,19208,205
bird1,5,75,0.1,-0.7069145792267072,19208,205
bird1,0,76,0.001,-1.719930618372159,1,1
bird1,0,76,0.01,-1.7199306724544883,1,1
bird1,0,76,0.1,-1.7199312134930886,1,1
bird1,1,76,0.001,-0.7463881822222687,8,8
bird1,1,76,0.01,-0.7462172790120615,8,8
bird1,1,76,0.1,-0.7460638989117578,8,8
bird1,2,76,0.001,-0.7039211932751606,56,33
bird1,2,76,0.01,-0.7030522449073424,56,33
bird1,2,76,0.1,-0.7024998838935503,56,33
bird1,3,76,0.001,-0.6913557804575872,392,79
bird1,3,76,0.01,-0.6890329762497461,392,79
bird1,3,76,0.1,-0.6877101074101195,392,79
bird1,4,76,0.001,-0.6957248629288912,2744,140
bird1,4,76,0.01,-0.6913041414420465,2744,140
bird1,4,76,0.1,-0.6887953497757057,2744,140
bird1,5,76,0.001,-0.7064728106082618,19208,217
bird1,5,76,0.01,-0.7005599990597302,19208,217
bird1,5,76,0.1,-0.6973187163348472,19208,217
bird1,0,77,0.001,-1.7246195914823752,1,1
bird1,0,77,0.01,-1.724619601431892,1,1
bird1,0,77,0.1,-1.7246197011745001,1,1
bird1,1,77,0.001,-0.7447029359491615,8,8
bird1,1,77,0.01,-0.7447049352612225,8,8
bird1,1,77,0.1,-0.7447257836802498,8,8
bird1,2,77,0.001,-0.7014053529054868,56,34
bird1,2,77,0.01,-0.6999943305919032,56,34
bird1,2,77,0.1,-0.698862876218949,56,34
bird1,3,77,0.001,-0.6874250841590551,392,79
bird1,3,77,0.01,-0.6854633187491063,392,79
bird1,3,77,0.1,-0.6842910872317958,392,79
bird1,4,77,0.001,-0.69096166414839,2744,136
bird1,4,77,0.01,-0.6873057963987962,2744,136
bird1,4,77,0.1,-0.6851933638508801,2744,136
bird1,5,77,0.001,-0.6978449354766845,19208,201
bird1,5,77,0.01,-0.6927415559352295,19208,201
bird1,5,77,0.1,-0.6899808081694019,19208,201
bird1,0,78,0.001,-1.729317047247544,1,1
bird1,0,78,0.01,-1.7293170197509742,1,1
bird1,0,78,0.1,-1.72931674511298,1,1
bird1,1,78,0.001,-0.7446244217007273,8,8
bird1,1,78,0.01,-0.7444504642150496,8,8
bird1,1,78,0.1,-0.7442975496544405,8,8
bird1,2,78,0.001,-0.7003213884660183,56,36
bird1,2,78,0.01,-0.698701197988597,56,36
bird1,2,78,0.1,-0.6974152224847553,56,36
bird1,3,78,0.001,-0.6883563006426996,392,73
bird1,3,78,0.01,-0.6855743229337331,392,73
bird1,3,78,0.1,-0.6835588823485639,392,73
bird1,4,78,0.001,-0.695184462858073,2744,125
bird1,4,78,0.01,-0.6898389668176745,2744,125
bird1,4,78,0.1,-0.6860900126192474,2744,125
bird1,5,78,0.001,-0.7062367888544256,19208,197
bird1,5,78,0.01,-0.698353440107446,19208,197
bird1,5,78,0.1,-0.6933602207502073,19208,197
bird1,0,79,0.001,-1.7409275895975946,1,1
bird1,0,79,0.01,-1.7409275503396116,1,1
bird1,0,79,0.1,-1.7409271580781644,1,1
bird1,1,79,0.001,-0.7510254434070842,8,8
bird1,1,79,0.01,-0.7508521052355588,8,8
bird1,1,79,0.1,-0.7506958155385702,8,8
bird1,2,79,0.001,-0.7031634059415895,56,33
bird1,2,79,0.01,-0.7013621495936638,56,33
bird1,2,79,0.1,-0.6998421145533966,56,33
bird1,3,79,0.001,-0.6876072984112147,392,78
bird1,3,79,0.01,-0.6860177012371984,392,78
bird1,3,79,0.1,-0.6854215774883679,392,78
bird1,4,79,0.001,-0.6895213104592575,2744,136
bird1,4,79,0.01,-0.6862368573041905,2744,136
bird1,4,79,0.1,-0.6848639877460977,2744,136
bird1,5,79,0.001,-0.7062884441610197,19208,206
bird1,5,79,0.01,-0.6979787188317162,19208,206
bird1,5,79,0.1,-0.6931139262089459,19208,206
bird1,0,80,0.001,-1.7101299016557225,1,1
bird1,0,80,0.01,-1.7101299831214527,1,1
bird1,0,80,0.1,-1.7101307979723812,1,1
bird1,1,80,0.001,-0.7482024264557842,8,8
bird1,1,80,0.01,-0.7482050091758917,8,8
bird1,1,80,0.1,-0.7482310554712972,8,8
bird1,2,80,0.001,-0.7050679290447041,56,32
bird1,2,80,0.01,-0.7035721945942576,56,32
bird1,2,80,0.1,-0.7023265337684996,56,32
bird1,3,80,0.001,-0.695433477347675,392,73
bird1,3,80,0.01,-0.6922394408747693,392,73
bird1,3,80,0.1,-0.6901498596501834,392,73
bird1,4,80,0.001,-0.6981992492004787,2744,134
bird1,4,80,0.01,-0.6939529159925305,2744,134
bird1,4,80,0.1,-0.691694722842254,2744,134
bird1,5,80,0.001,-0.7155361782464953,19208,210
bird1,5,80,0.01,-0.7061276598579015,19208,210
bird1,5,80,0.1,-0.7004533767095769,19208,210
bird1,0,81,0.001,-1.7192088486787576,1,1
bird1,0,81,0.01,-1.7192088742574327,1,1
bird1,0,81,0.1,-1.7192091302937358,1,1
bird1,1,81,0.001,-0.7477787488587769,8,8
bird1,1,81,0.01,-0.74778141974754,8,8
bird1,1,81,0.1,-0.7478086393172289,8,8
bird1,2,81,0.001,-0.7039890186458598,56,32
bird1,2,81,0.01,-0.7023877366304768,56,32
bird1,2,81,0.1,-0.7011097497946898,56,32
bird1,3,81,0.001,-0.6910960699364861,392,68
bird1,3,81,0.01,-0.68817395445762,392,68
bird1,3,81,0.1,-0.6861241415847036,392,68
bird1,4,81,0.001,-0.6961019578870481,2744,123
bird1,4,81,0.01,-0.692752080575712,2744,123
bird1,4,81,0.1,-0.6907569547674395,2744,123
bird1,5,81,0.001,-0.7087817608390575,19208,194
bird1,5,81,0.01,-0.7015763002733542,19208,194
bird1,5,81,0.1,-0.6967335553158392,19208,194
bird1,0,82,0.001,-1.7374811663375325,1,1
bird1,0,82,0.01,-1.7374811171762727,1,1
bird1,0,82,0.1,-1.737480625919703,1,1
bird1,1,82,0.001,-0.7444172367671206,8,8
bird1,1,82,0.01,-0.7439094056998128,8,8
bird1,1,82,0.1,-0.74341361455682,8,8
bird1,2,82,0.001,-0.7034971260546866,56,36
bird1,2,82,0.01,-0.7021159434881131,56,36
bird1,2,82,0.1,-0.7010759083892433,56,36
bird1,3,82,0.001,-0.6925140001502595,392,74
bird1,3,82,0.01,-0.6900115593860611,392,74
bird1,3,82,0.1,-0.6882689653034008,392,74
bird1,4,82,0.001,-0.7000104673993659,2744,132
bird1,4,82,0.01,-0.6958144329853142,2744,132
bird1,4,82,0.1,-0.6931717403598048,2744,132
bird1,5,82,0.001,-0.7116999557866266,19208,205
bird1,5,82,0.01,-0.7039376220413894,19208,205
bird1,5,82,0.1,-0.6991202789670601,19208,205
bird1,0,83,0.001,-1.713244228497931,1,1
bird1,0,83,0.01,-1.7132442783077573,1,1
bird1,0,83,0.1,-1.7132447766285295,1,1
bird1,1,83,0.001,-0.7508102498435077,8,8
bird1,1,83,0.01,-0.7504675278202171,8,8
bird1,1,83,0.1,-0.7501558080767036,8,8
bird1,2,83,0.001,-0.7063407185309436,56,31
bird1,2,83,0.01,-0.7054599507157772,56,31
bird1,2,83,0.1,-0.7048112461453896,56,31
bird1,3,83,0.001,-0.6937358825676018,392,68
bird1,3,83,0.01,-0.6926709383535912,392,68
bird1,3,83,0.1,-0.6921765716605084,392,68
bird1,4,83,0.001,-0.6949603095967896,2744,117
bird1,4,83,0.01,-0.6926035178148997,2744,117
bird1,4,83,0.1,-0.6915661443434773,2744,117
bird1,5,83,0.001,-0.7023820812699296,19208,183
bird1,5,83,0.01,-0.6968623568760656,19208,183
bird1,5,83,0.1,-0.6939311162833164,19208,183
bird1,0,84,0.001,-1.7055439089470965,1,1
bird1,0,84,0.01,-1.7055440282571672,1,1
bird1,0,84,0.1,-1.7055452214823197,1,1
bird1,1,84,0.001,-0.7494246535477559,8,8
bird1,1,84,0.01,-0.7494280572151661,8,8
bird1,1,84,0.1,-0.7494622326126456,8,8
bird1,2,84,0.001,-0.7054657749233402,56,31
bird1,2,84,0.01,-0.7046166140608612,56,31
bird1,2,84,0.1,-0.7039701603719383,56,31
bird1,3,84,0.001,-0.6956562366102583,392,66
bird1,3,84,0.01,-0.6935925473465809,392,66
bird1,3,84,0.1,-0.6923437433139923,392,66
bird1,4,84,0.001,-0.6949192249235469,2744,119
bird1,4,84,0.01,-0.691426287117904,2744,119
bird1,4,84,0.1,-0.6895871913909372,2744,119
bird1,5,84,0.001,-0.705346985551444,19208,188
bird1,5,84,0.01,-0.6980249765839589,19208,188
bird1,5,84,0.1,-0.6935886099235394,19208,188
bird1,0,85,0.001,-1.7279370072921616,1,1
bird1,0,85,0.01,-1.7279369720182622,1,1
bird1,0,85,0.1,-1.727936619642773,1,1
bird1,1,85,0.001,-0.7512844542932785,8,8
bird1,1,85,0.01,-0.7512853945944044,8,8
bird1,1,85,0.1,-0.7512958112390722,8,8
bird1,2,85,0.001,-0.7075169857720265,56,36
bird1,2,85,0.01,-0.7058546051335545,56,36
bird1,2,85,0.1,-0.7045648437406529,56,36
bird1,3,85,0.001,-0.6935576712840607,392,82
bird1,3,85,0.01,-0.6917271564732297,392,82
bird1,3,85,0.1,-0.6908175617834647,392,82
bird1,4,85,0.001,-0.7038774545608945,2744,146
bird1,4,85,0.01,-0.6985183553867647,2744,146
bird1,4,85,0.1,-0.6953131923219563,2744,146
bird1,5,85,0.001,-0.7089364022643062,19208,222
bird1,5,85,0.01,-0.7025366626186278,19208,222
bird1,5,85,0.1,-0.6991088181169784,19208,222
bird1,0,86,0.001,-1.7149263530336267,1,1
bird1,0,86,0.01,-1.7149263793949487,1,1
bird1,0,86,0.1,-1.7149266433174717,1,1
bird1,1,86,0.001,-0.7496306433329761,8,8
bird1,1,86,0.01,-0.7491416174181289,8,8
bird1,1,86,0.1,-0.7486436035281789,8,8
bird1,2,86,0.001,-0.7036129959390623,56,40
bird1,2,86,0.01,-0.7018024166049035,56,40
bird1,2,86,0.1,-0.7004399041166383,56,40
bird1,3,86,0.001,-0.6927174436827218,392,84
bird1,3,86,0.01,-0.6900180015733246,392,84
bird1,3,86,0.1,-0.6882838401378886,392,84
bird1,4,86,0.001,-0.6986992726437729,2744,139
bird1,4,86,0.01,-0.6942195789742601,2744,139
bird1,4,86,0.1,-0.6915857976958576,2744,139
bird1,5,86,0.001,-0.712359385025701,19208,205
bird1,5,86,0.01,-0.7059473223045504,19208,205
bird1,5,86,0.1,-0.7022758268016969,19208,205
bird1,0,87,0.001,-1.7082116450345424,1,1
bird1,0,87,0.01,-1.7082117255082987,1,1
bird1,0,87,0.1,-1.7082125304217222,1,1
bird1,1,87,0.001,-0.7422882025119434,8,8
bird1,1,87,0.01,-0.742292434455398,8,8
bird1,1,87,0.1,-0.7423348290699917,8,8
bird1,2,87,0.001,-0.6956357917483645,56,29
bird1,2,87,0.01,-0.695656331754496,56,29
bird1,2,87,0.1,-0.6958613755771764,56,29
bird1,3,87,0.001,-0.685216084419688,392,62
bird1,3,87,0.01,-0.6841810877728555,392,62
bird1,3,87,0.1,-0.683843769101464,392,62
bird1,4,87,0.001,-0.6911335075526595,2744,109
bird1,4,87,0.01,-0.6873194543877659,2744,109
bird1,4,87,0.1,-0.6851238252199802,2744,109
bird1,5,87,0.001,-0.6954138789690881,19208,171
bird1,5,87,0.01,-0.6900206322565292,19208,171
bird1,5,87,0.1,-0.6874611298742357,19208,171
bird1,0,88,0.001,-1.716551553057745,1,1
bird1,0,88,0.01,-1.716551611766718,1,1
bird1,0,88,0.1,-1.716552199062403,1,1
bird1,1,88,0.001,-0.7569386110206106,8,8
bird1,1,88,0.01,-0.7569389814360296,8,8
bird1,1,88,0.1,-0.7569436281447482,8,8
bird1,2,88,0.001,-0.7118757784129562,56,35
bird1,2,88,0.01,-0.7109920164588044,56,35
bird1,2,88,0.1,-0.7103826838061043,56,35
bird1,3,88,0.001,-0.6991130317081733,392,75
bird1,3,88,0.01,-0.6967908335323421,392,75
bird1,3,88,0.1,-0.6956198982506046,392,75
bird1,4,88,0.001,-0.7084759426502902,2744,135
bird1,4,88,0.01,-0.7025313325663286,2744,135
bird1,4,88,0.1,-0.6989810545248145,2744,135
bird1,5,88,0.001,-0.725016140427077,19208,212
bird1,5,88,0.01,-0.7149242295147362,19208,212
bird1,5,88,0.1,-0.7084575543345607,19208,212
bird1,0,89,0.001,-1.706365186427591,1,1
bird1,0,89,0.01,-1.7063652951576131,1,1
bird1,0,89,0.1,-1.7063663826174649,1,1
bird1,1,89,0.001,-0.7408927642694451,8,8
bird1,1,89,0.01,-0.7408952351481958,8,8
bird1,1,89,0.1,-0.7409204924653017,8,8
bird1,2,89,0.001,-0.6972951501998171,56,34
bird1,2,89,0.01,-0.6960467974921968,56,34
bird1,2,89,0.1,-0.6950839195549735,56,34
bird1,3,89,0.001,-0.681813316572842,392,71
bird1,3,89,0.01,-0.68038283980318,392,71
bird1,3,89,0.1,-0.6796964502599369,392,71
bird1,4,89,0.001,-0.6824583695167229,2744,118
bird1,4,89,0.01,-0.6789431615104182,2744,118
bird1,4,89,0.1,-0.6769812898935952,2744,118
bird1,5,89,0.001,-0.6836764065720025,19208,172
bird1,5,89,0.01,-0.6795201878385551,19208,172
bird1,5,89,0.1,-0.6777892798733101,19208,172
bird1,0,90,0.001,-1.7312212951508419,1,1
bird1,0,90,0.01,-1.7312212693133833,1,1
bird1,0,90,0.1,-1.7312210112774347,1,1
bird1,1,90,0.001,-0.7480467442770479,8,8
bird1,1,90,0.01,-0.7475779542270313,8,8
bird1,1,90,0.1,-0.7471328832621106,8,8
bird1,2,90,0.001,-0.7031188521052582,56,36
bird1,2,90,0.01,-0.7016758868917641,56,36
bird1,2,90,0.1,-0.7005571737818562,56,36
bird1,3,90,0.001,-0.6913216818835842,392,81
bird1,3,90,0.01,-0.6893991289808079,392,81
bird1,3,90,0.1,-0.6884443789319568,392,81
bird1,4,90,0.001,-0.6914580492004344,2744,143
bird1,4,90,0.01,-0.6887085129298379,2744,143
bird1,4,90,0.1,-0.6877687182414561,2744,143
bird1,5,90,0.001,-0.6988030975729547,19208,213
bird1,5,90,0.01,-0.6930655938737783,19208,213
bird1,5,90,0.1,-0.6907288624186046,19208,213
bird1,0,91,0.001,-1.7263975795108293,1,1
bird1,0,91,0.01,-1.726397541264201,1,1
bird1,0,91,0.1,-1.7263971591849943,1,1
bird1,1,91,0.001,-0.7455689650930292,8,8
bird1,1,91,0.01,-0.745569919885536,8,8
bird1,1,91,0.1,-0.7455805749732071,8,8
bird1,2,91,0.001,-0.6999497306359943,56,35
bird1,2,91,0.01,-0.6990458045728045,56,35
bird1,2,91,0.1,-0.6984707543921118,56,35
bird1,3,91,0.001,-0.6875105322012917,392,73
bird1,3,91,0.01,-0.6850750492214278,392,73
bird1,3,91,0.1,-0.6836017659412792,392,73
bird1,4,91,0.001,-0.693274397046387,2744,124
bird1,4,91,0.01,-0.6886191292589301,2744,124
bird1,4,91,0.1,-0.6856942804250644,2744,124
bird1,5,91,0.001,-0.705008781491355,19208,189
bird1,5,91,0.01,-0.6975364298648203,19208,189
bird1,5,91,0.1,-0.6929057258617135,19208,189
bird1,0,92,0.001,-1.724012614604641,1,1
bird1,0,92,0.01,-1.7240125972385583,1,1
bird1,0,92,0.1,-1.7240124239209669,1,1
bird1,1,92,0.001,-0.7499353349618619,8,8
bird1,1,92,0.01,-0.7497759933575949,8,8
bird1,1,92,0.1,-0.7496441607200278,8,8
bird1,2,92,0.001,-0.7059436751902634,56,35
bird1,2,92,0.01,-0.7049581094861432,56,35
bird1,2,92,0.1,-0.7042626246815962,56,35
bird1,3,92,0.001,-0.6925651437458127,392,73
bird1,3,92,0.01,-0.6914437461577874,392,73
bird1,3,92,0.1,-0.691217011919041,392,73
bird1,4,92,0.001,-0.707368936491104,2744,129
bird1,4,92,0.01,-0.7015367252751864,2744,129
bird1,4,92,0.1,-0.698026274999474,2744,129
bird1,5,92,0.001,-0.7107034658634994,19208,200
bird1,5,92,0.01,-0.7045728806722833,19208,200
bird1,5,92,0.1,-0.7016410698308573,19208,200
bird1,0,93,0.001,-1.715905230694205,1,1
bird1,0,93,0.01,-1.7159052652844906,1,1
bird1,0,93,0.1,-1.7159056114490834,1,1
bird1,1,93,0.001,-0.7494924776187848,8,8
bird1,1,93,0.01,-0.7493182960358697,8,8
bird1,1,93,0.1,-0.7491680355513877,8,8
bird1,2,93,0.001,-0.7119332599639213,56,35
bird1,2,93,0.01,-0.7093680131140185,56,35
bird1,2,93,0.1,-0.7071178139686878,56,35
bird1,3,93,0.001,-0.7055496096419218,392,81
bird1,3,93,0.01,-0.7012819603572571,392,81
bird1,3,93,0.1,-0.6982876602642748,392,81
bird1,4,93,0.001,-0.7124303972554387,2744,143
bird1,4,93,0.01,-0.7069237944957261,2744,143
bird1,4,93,0.1,-0.7033566876727518,2744,143
bird1,5,93,0.001,-0.7221326857925622,19208,216
bird1,5,93,0.01,-0.7149077568275245,19208,216
bird1,5,93,0.1,-0.7108739595278767,19208,216
bird1,0,94,0.001,-1.732885720562342,1,1
bird1,0,94,0.01,-1.732885662487831,1,1
bird1,0,94,0.1,-1.7328850821409532,1,1
bird1,1,94,0.001,-0.7434805033237437,8,8
bird1,1,94,0.01,-0.7431469808979755,8,8
bird1,1,94,0.1,-0.7428461865153227,8,8
bird1,2,94,0.001,-0.697782959663503,56,34
bird1,2,94,0.01,-0.6969337767904284,56,34
bird1,2,94,0.1,-0.6963919674714405,56,34
bird1,3,94,0.001,-0.6896707672125719,392,73
bird1,3,94,0.01,-0.6867014518164429,392,73
bird1,3,94,0.1,-0.6849275620617746,392,73
bird1,4,94,0.001,-0.6988053992811628,2744,133
bird1,4,94,0.01,-0.6932171410291615,2744,133
bird1,4,94,0.1,-0.6896695197794366,2744,133
bird1,5,94,0.001,-0.7014155988462145,19208,209
bird1,5,94,0.01,-0.6956948463310832,19208,209
bird1,5,94,0.1,-0.6929968272096187,19208,209
bird1,0,95,0.001,-1.735627830952001,1,1
bird1,0,95,0.01,-1.7356278109645618,1,1
bird1,0,95,0.1,-1.7356276113938376,1,1
bird1,1,95,0.001,-0.7487568271023358,8,8
bird1,1,95,0.01,-0.748418304184682,8,8
bird1,1,95,0.1,-0.7480888737919449,8,8
bird1,2,95,0.001,-0.7074109195027957,56,37
bird1,2,95,0.01,-0.7046130150514572,56,37
bird1,2,95,0.1,-0.7022479362635285,56,37
bird1,3,95,0.001,-0.694509620721966,392,80
bird1,3,95,0.01,-0.6927549617726835,392,80
bird1,3,95,0.1,-0.6917431353976256,392,80
bird1,4,95,0.001,-0.7046338515622415,2744,131
bird1,4,95,0.01,-0.6995660802001326,2744,131
bird1,4,95,0.1,-0.6963292730965104,2744,131
bird1,5,95,0.001,-0.7165292544921907,19208,195
bird1,5,95,0.01,-0.7086437555907737,19208,195
bird1,5,95,0.1,-0.7037236977496993,19208,195
bird1,0,96,0.001,-1.719550437315321,1,1
bird1,0,96,0.01,-1.7195504577574863,1,1
bird1,0,96,0.1,-1.7195506624633075,1,1
bird1,1,96,0.001,-0.7442405953399294,8,8
bird1,1,96,0.01,-0.7440704261387667,8,8
bird1,1,96,0.1,-0.7439312364632096,8,8
bird1,2,96,0.001,-0.6971853976033658,56,34
bird1,2,96,0.01,-0.6968477347174987,56,34
bird1,2,96,0.1,-0.6967477740672388,56,34
bird1,3,96,0.001,-0.6815560261649748,392,71
bird1,3,96,0.01,-0.6805385388413617,392,71
bird1,3,96,0.1,-0.6804426902526584,392,71
bird1,4,96,0.001,-0.6814494677817786,2744,121
bird1,4,96,0.01,-0.6791302634173311,2744,121
bird1,4,96,0.1,-0.6784634273436365,2744,121
bird1,5,96,0.001,-0.6919424362613171,19208,188
bird1,5,96,0.01,-0.6866657499120999,19208,188
bird1,5,96,0.1,-0.6842718544887179,19208,188
bird1,0,97,0.001,-1.7276283014485405,1,1
bird1,0,97,0.01,-1.7276283013627152,1,1
bird1,0,97,0.1,-1.7276283007859208,1,1
bird1,1,97,0.001,-0.7492495970174564,8,8
bird1,1,97,0.01,-0.748907984977967,8,8
bird1,1,97,0.1,-0.7485918333094967,8,8
bird1,2,97,0.001,-0.7038940474998396,56,33
bird1,2,97,0.01,-0.7028356573051838,56,33
bird1,2,97,0.1,-0.7020247149445942,56,33
bird1,3,97,0.001,-0.690089883066773,392,75
bird1,3,97,0.01,-0.6883114861672833,392,75
bird1,3,97,0.1,-0.6873288535978785,392,75
bird1,4,97,0.001,-0.6935138406525873,2744,130
bird1,4,97,0.01,-0.6897180507746438,2744,130
bird1,4,97,0.1,-0.6878655833990791,2744,130
bird1,5,97,0.001,-0.700094997696606,19208,202
bird1,5,97,0.01,-0.6956624313813393,19208,202
bird1,5,97,0.1,-0.6941614612073221,19208,202
bird1,0,98,0.001,-1.740868826827757,1,1
bird1,0,98,0.01,-1.7408687003761742,1,1
bird1,0,98,0.1,-1.7408674364120313,1,1
bird1,1,98,0.001,-0.7454218091832318,8,8
bird1,1,98,0.01,-0.7449152959595473,8,8
bird1,1,98,0.1,-0.7444436632958047,8,8
bird1,2,98,0.001,-0.7006266784776644,56,36
bird1,2,98,0.01,-0.69994007379262,56,36
bird1,2,98,0.1,-0.6995146143387762,56,36
bird1,3,98,0.001,-0.6897723132006225,392,75
bird1,3,98,0.01,-0.688565710234018,392,75
bird1,3,98,0.1,-0.6881283694637884,392,75
bird1,4,98,0.001,-0.6905736510605135,2744,123
bird1,4,98,0.01,-0.6880822473295605,2744,123
bird1,4,98,0.1,-0.687083399979861,2744,123
bird1,5,98,0.001,-0.7034176932917512,19208,184
bird1,5,98,0.01,-0.6968051430902981,19208,184
bird1,5,98,0.1,-0.6929493772504165,19208,184
bird1,0,99,0.001,-1.7220203324540164,1,1
bird1,0,99,0.01,-1.7220203469502156,1,1
bird1,0,99,0.1,-1.7220204922089215,1,1
bird1,1,99,0.001,-0.7430862877577648,8,8
bird1,1,99,0.01,-0.7429121228908093,8,8
bird1,1,99,0.1,-0.7427565372747753,8,8
bird1,2,99,0.001,-0.7014010351595226,56,36
bird1,2,99,0.01,-0.699945804585323,56,36
bird1,2,99,0.1,-0.6987582358205987,56,36
bird1,3,99,0.001,-0.683164020942815,392,82
bird1,3,99,0.01,-0.6819159161791222,392,82
bird1,3,99,0.1,-0.6814344895317139,392,82
bird1,4,99,0.001,-0.6833469571833904,2744,134
bird1,4,99,0.01,-0.680998702351157,2744,134
bird1,4,99,0.1,-0.680446838534864,2744,134
bird1,5,99,0.001,-0.6953355543236458,19208,193
bird1,5,99,0.01,-0.6899609971368792,19208,193
bird1,5,99,0.1,-0.6876246016602713,19208,193
bird1,0,100,0.001,-1.7291251056337391,1,1
bird1,0,100,0.01,-1.7291250438228067,1,1
bird1,0,100,0.1,-1.7291244261324104,1,1
bird1,1,100,0.001,-0.745133242448428,8,8
bird1,1,100,0.01,-0.7451354149524771,8,8
bird1,1,100,0.1,-0.7451576427327413,8,8
bird1,2,100,0.001,-0.7038794087432678,56,34
bird1,2,100,0.01,-0.7027025503770228,56,34
bird1,2,100,0.1,-0.7018579926867119,56,34
bird1,3,100,0.001,-0.6924746258054669,392,78
bird1,3,100,0.01,-0.6893816819996459,392,78
bird1,3,100,0.1,-0.6874179413660257,392,78
bird1,4,100,0.001,-0.6971958783108736,2744,136
bird1,4,100,0.01,-0.692095714819976,2744,136
bird1,4,100,0.1,-0.6889508022705225,2744,136
bird1,5,100,0.001,-0.7117283879990384,19208,208
bird1,5,100,0.01,-0.7038629565218955,19208,208
bird1,5,100,0.1,-0.6988535379002531,19208,208
bird2,0,1,0.001,-1.7737535472455186,1,1
bird2,0,1,0.01,-1.7737535097708337,1,1
bird2,0,1,0.1,-1.773753135315569,1,1
bird2,1,1,0.001,-0.7095445696026904,7,7
bird2,1,1,0.01,-0.7090410536937336,7,7
bird2,1,1,0.1,-0.7086067060747152,7,7
bird2,2,1,0.001,-0.6325073341845179,42,25
bird2,2,1,0.01,-0.6303909225936936,42,25
bird2,2,1,0.1,-0.6288056578004763,42,25
bird2,3,1,0.001,-0.6296331362591527,252,57
bird2,3,1,0.01,-0.6232147020825023,252,57
bird2,3,1,0.1,-0.6185028963606235,252,57
bird2,4,1,0.001,-0.6264636197687014,1512,100
bird2,4,1,0.01,-0.6177271691239248,1512,100
bird2,4,1,0.1,-0.6123796421043065,1512,100
bird2,5,1,0.001,-0.6484902110305668,9072,141
bird2,5,1,0.01,-0.6355930110276676,9072,141
bird2,5,1,0.1,-0.62878461025491,9072,141
bird2,0,2,0.001,-1.76416140647255,1,1
bird2,0,2,0.01,-1.7641614112647288,1,1
bird2,0,2,0.1,-1.764161459457904,1,1
bird2,1,2,0.001,-0.7252073241967589,7,7
bird2,1,2,0.01,-0.7252175162697724,7,7
bird2,1,2,0.1,-0.7253200891641517,7,7
bird2,2,2,0.001,-0.6583066032233587,42,21
bird2,2,2,0.01,-0.6567686935734229,42,21
bird2,2,2,0.1,-0.6556509363031713,42,21
bird2,3,2,0.001,-0.6569194767992003,252,53
bird2,3,2,0.01,-0.6507119985837948,252,53
bird2,3,2,0.1,-0.646140772975226,252,53
bird2,4,2,0.001,-0.6744169856523582,1512,96
bird2,4,2,0.01,-0.659668511027383,1512,96
bird2,4,2,0.1,-0.648695424278052,1512,96
bird2,5,2,0.001,-0.701589882565027,9072,151
bird2,5,2,0.01,-0.6810284279551321,9072,151
bird2,5,2,0.1,-0.6664643887744042,9072,151
bird2,0,3,0.001,-1.781138398431393,1,1
bird2,0,3,0.01,-1.781138323858366,1,1
bird2,0,3,0.1,-1.781137578445309,1,1
