species,k,sim,smoother,log_likelihood,num_train_states,num_test_states
bre,4,21,0.01,-0.731260654472401,11000,214
bre,4,21,0.1,-0.7324247841690146,11000,214
bre,5,21,0.001,-1.1453554107406398,110000,266
bre,5,21,0.01,-1.1400568613361879,110000,266
bre,5,21,0.1,-1.1408225460940769,110000,266
bre,6,21,0.001,-1.4331904273786802,1100000,291
bre,6,21,0.01,-1.4284280064655999,1100000,291
bre,6,21,0.1,-1.4320958433239503,1100000,291
bre,0,22,0.001,-2.2548174330350763,1,1
bre,0,22,0.01,-2.254817411402185,1,1
bre,0,22,0.1,-2.2548171952090748,1,1
bre,1,22,0.001,-0.062179480163274375,11,10
bre,1,22,0.01,-0.06218147428051756,11,10
bre,1,22,0.1,-0.0622017384972732,11,10
bre,2,22,0.001,-0.07439781242714726,110,41
bre,2,22,0.01,-0.07402204357695165,110,41
bre,2,22,0.1,-0.07403582168881015,110,41
bre,3,22,0.001,-0.09267382623065022,1100,127
bre,3,22,0.01,-0.09057290175083856,1100,127
bre,3,22,0.1,-0.09152243867502954,1100,127
bre,4,22,0.001,-0.24734277226857226,11000,217
bre,4,22,0.01,-0.2429631106797655,11000,217
bre,4,22,0.1,-0.24738032202233404,11000,217
bre,5,22,0.001,-0.73175151806385,110000,271
bre,5,22,0.01,-0.7269297973115852,110000,271
bre,5,22,0.1,-0.7313218478180121,110000,271
bre,6,22,0.001,-1.1554877476376002,1100000,288
bre,6,22,0.01,-1.151446766691102,1100000,288
bre,6,22,0.1,-1.153426985016822,1100000,288
bre,0,23,0.001,-2.230138152586296,1,1
bre,0,23,0.01,-2.2301381451470994,1,1
bre,0,23,0.1,-2.2301380708819414,1,1
bre,1,23,0.001,-0.0840751334268157,11,10
bre,1,23,0.01,-0.08403991937653071,11,10
bre,1,23,0.1,-0.0840239634012524,11,10
bre,2,23,0.001,-0.11038611938158188,110,42
bre,2,23,0.01,-0.11006452359737845,110,42
bre,2,23,0.1,-0.10990820721064506,110,42
bre,3,23,0.001,-0.1428454226575304,1100,118
bre,3,23,0.01,-0.13778735104721515,1100,118
bre,3,23,0.1,-0.13494232180974916,1100,118
bre,4,23,0.001,-0.3939401744226562,11000,203
bre,4,23,0.01,-0.3874603366692268,11000,203
bre,4,23,0.1,-0.3844104621225683,11000,203
bre,5,23,0.001,-0.8392431415252299,110000,269
bre,5,23,0.01,-0.834482465340695,110000,269
bre,5,23,0.1,-0.8359212628232073,110000,269
bre,6,23,0.001,-1.2972050456895896,1100000,305
bre,6,23,0.01,-1.2933920846183298,1100000,305
bre,6,23,0.1,-1.2971478931864635,1100000,305
bre,0,24,0.001,-2.1990045216122045,1,1
bre,0,24,0.01,-2.1990045180372175,1,1
bre,0,24,0.1,-2.1990044824510626,1,1
bre,1,24,0.001,-0.07727135066507966,11,10
bre,1,24,0.01,-0.0772732154630404,11,10
bre,1,24,0.1,-0.07729196101375149,11,10
bre,2,24,0.001,-0.08517885247900667,110,41
bre,2,24,0.01,-0.08483304151515385,110,41
bre,2,24,0.1,-0.08457855225657168,110,41
bre,3,24,0.001,-0.09865045593242293,1100,109
bre,3,24,0.01,-0.09622891614989303,1100,109
bre,3,24,0.1,-0.09495423631329065,1100,109
bre,4,24,0.001,-0.25270041206374677,11000,175
bre,4,24,0.01,-0.24840779174839586,11000,175
bre,4,24,0.1,-0.250060503998917,11000,175
bre,5,24,0.001,-0.7526841556779914,110000,209
bre,5,24,0.01,-0.7476215123069793,110000,209
bre,5,24,0.1,-0.7499325660292353,110000,209
bre,6,24,0.001,-1.308028412932968,1100000,218
bre,6,24,0.01,-1.3027322739429963,1100000,218
bre,6,24,0.1,-1.3028227019502034,1100000,218
bre,0,25,0.001,-2.136473693521423,1,1
bre,0,25,0.01,-2.1364737201564172,1,1
bre,0,25,0.1,-2.1364739866475126,1,1
bre,1,25,0.001,-0.07958587085183762,11,10
bre,1,25,0.01,-0.07958762169655959,11,10
bre,1,25,0.1,-0.07960527002929582,11,10
bre,2,25,0.001,-0.08941481961285083,110,41
bre,2,25,0.01,-0.08917439217829035,110,41
bre,2,25,0.1,-0.08910377974420426,110,41
bre,3,25,0.001,-0.0980067753013635,1100,115
bre,3,25,0.01,-0.09544895114822433,1100,115
bre,3,25,0.1,-0.09495150642907309,1100,115
bre,4,25,0.001,-0.31988454745903894,11000,194
bre,4,25,0.01,-0.31521528149486994,11000,194
bre,4,25,0.1,-0.31416259563334153,11000,194
bre,5,25,0.001,-0.7663926694453105,110000,242
bre,5,25,0.01,-0.7603716032940828,110000,242
bre,5,25,0.1,-0.7590455203807772,110000,242
bre,6,25,0.001,-1.1295803965879336,1100000,263
bre,6,25,0.01,-1.1256756735818438,1100000,263
bre,6,25,0.1,-1.127092327478042,1100000,263
bre,0,26,0.001,-2.2380103914521468,1,1
bre,0,26,0.01,-2.2380103559407107,1,1
bre,0,26,0.1,-2.238010001003086,1,1
bre,1,26,0.001,-0.08187310038565461,11,10
bre,1,26,0.01,-0.08171859784457135,11,10
bre,1,26,0.1,-0.0815761752010089,11,10
bre,2,26,0.001,-0.12122944466068795,110,43
bre,2,26,0.01,-0.12052603549166413,110,43
bre,2,26,0.1,-0.12002009709557095,110,43
bre,3,26,0.001,-0.14821668082882064,1100,112
bre,3,26,0.01,-0.14199883702382923,1100,112
bre,3,26,0.1,-0.13861128948323667,1100,112
bre,4,26,0.001,-0.3197284511994552,11000,184
