wav_file,song
bird_6_240917_14280027_part1.wav,bbibbibbbbbbbbbiiiiibbbbbiiiiifhhhhhieaiammmbbbbbifhhhieaiambbiifhhhhhhhieaiaiammmmbbbbiiiiiifhhhhhhiaiammbbbiiiiiiiifhhhhieaiabbbiifhhhhiaiaiammb
bird_6_240917_14420096_part1.wav,bibbbbbbbbbbiibbbiiiiiifhhhhhhhhieaiammbibiiieaiammmmmbbbbbbiiifhhhhhiaiammmbbbbfhhhhhhhieaiammmbiiiiifhhhhiaiammbbbfhhhhhhieaiammbbbbbbbiifh
bird_6_240917_144300227_part1.wav,iiibbibbbbbbibbbbiiiiiifhhhhhhhhiaiaiaiammmmbiiiiifhhhhhhhieaiammmbbbifhhhhieeaiammmmbiifhhieiiiiihhhhhhieaiaiammmbbbbbiifhhhhhhbbiifhhhhhhieeaiaiambbibifhhhhhiaiaiamm
bird_6_240917_144600210_part1.wav,iiiiibbbbbbbbbbbbbbiiiiiiiiaibbbbifhhieaiammmmbi
bird_6_240917_144600210_part2.wav,bbbbbbbbbbbbiiiiibfhhhhhieammbbbiiiiihhhhhhhieeaiammmbbbbbiifhhhhhhhbaiaiammmmbbifhhhhieeaiammbiiifhhhiaiaiammbbiiifhhhhhhieaiaiamm
bird_6_240917_144900357_part1.wav,bibbbbbbbbbbbbiiibbbbbiifhhhhhieaiaiambbbbbbiiiiifhhhhhhhieaiammbbbifhhhhieeeaiaiafbbbifhhieaiaibbbbbiifhhhhieabbbbbiiifhhhhieaiambbbbbi
bird_6_240917_145000989_part1.wav,iibbbbbbibbbbbbiiibbbbiiieaiammmbbbiiifhhieaiammmbbiiiiifhhhhhhieabbbbbbbiiiifhhhibbbifhhhieebbi
bird_6_240917_150200481_part1.wav,iiiiibbbbbbbbiiiiiifhhhhhhhiaiaiammmbbbbbbiiieaiammbbbbbifhhhhhhieaiaiammmbbiifhhhhhieeifhhhhhiaiaiammbiiifhhhhhhhhieebbbbbiiiiifhhhieaiambbiifhhhhhieeei
bird_6_240917_150200481_part2.wav,bibibfhhhhhiaiaiammbiifhhiaiaiambbbbbifhhhhhhieaiaiambbbbiifhhhieefiiiiiiiihhhhhhhhieaiaiambbbbbbiifhhieaiabbiiiei
bird_6_240917_150500145_part1.wav,ibbbbbbbbbibbbbbbbiiiiiiiiiifhhhhhhhhieaiaiammbiiiiifhhhhhhieaiaiammbbbifhhhhhieembiifhhhhhhhiaiambiiiieefhhhhhbaiambbbbbihhhheaiaiammbiifhhhhhhhieiiiiifhhhhhhhiaiambbbbbiiifhhhhhieaiaiammbbbiiiifhhhhhieaiam
bird_6_240917_151600996_part1.wav,bbbbbbbbbbibibbiiiiiieammbibiibfhhhhhhhbbbbbbiihhhhhhhieaiammmbbbbbiifhhhhhhieaiammmmbbbiiiiiiiiifhhhhhhieaiaiammbiiifhhhhhhieaiaiamm
bird_6_240917_151600996_part2.wav,bbbbibbbbb
bird_6_240917_153000222_part1.wav,bbbbbbbbbbbifhhhhhhhbhbibbbifhhhhhhhieaiaiammmmbiifhhhhhiaiaiambbiiiiifhhhhiaiaiam
bird_6_240917_153200973_part1.wav,iibibbbbbbbbbbbbbbbbbiiiiiiieaiaiaiammbiifhhhhhhiaiammmbiifhhhhhhhhieaiammbbbibbbbifhhhhieeeihhhhhhhhieeambiifhhhhhhia
bird_6_240917_153200973_part2.wav,bbbbbbbifhhhhhhieeeaiammmbbbiifhhh
bird_6_240917_153800287_part1.wav,bibibbbbbbbbbbiiiiiiifhhhieaiammbbiammbbbiifhhhhieeeaiammmbiifhhhhhhieeaiammmbiiifhhhhhieaiaiammbbbbbbifhhhiaiammmbiifhhieaiaiammmb
bird_6_240917_153800543_part1.wav,ibbbbbbbbbiiiiifhhieaiaiammbbbiiiifhhhhhhieaiaiammbiifhhhhhieeeifhbbbiifhhhhiaiaebbbiiiiifhhhfiiiifhhhiaiaiammmbbbbbbbiiiiihhhhhbeeaiammm
bird_6_240917_154000268_part1.wav,iibbbbbbbbibiieaibbbbiiiiifhhieaiammmbiiiiifhhhhbbiifhbbbbbiiiiiifhhhhhieaiammbiiiiifhhhhhhhieehfbbiiiiiifhhiiiiieebb
bird_6_240917_160200551_part1.wav,iiiiiiibbbbbbbbbbbbbbifhhhhieaiaiammmbibfhhhhhhiaiaiemmmbbbibiiiifhhhiaiaiammbbbbifhhhhhiefhhhhhhiaiammmiiiiifhhhhhhieaia
bird_6_240917_160500422_part1.wav,ibbbbbbbbbbbbifhhhhhieaiammmbbbbbbiiiiiiifhhhhhhhhiaiaiemmmbbbbifhhhhhhieeaiaiambbbbifhhhhhhhhhiaiammm
bird_6_240917_16050051_part1.wav,ibbbbbbbbbbbbbiiiiiifhhhieaiammbieaiaiammmbiifhhhhhhhieabbbiiifhhhiaiam
bird_6_240917_16050051_part2.wav,iibbbbbbbbbbbbbbbbbbbiiiiiifhhhhhhhhhieeaiammbiifhhhhhhhiaiammmmbbbbbbbiifhhhhhieeaiaiammmmbbbbiiifhhhhhiaiaiammbbbbbiibiiiifhhhhhhie
bird_6_240917_161200894_part1.wav,iibbbbbbbbbbbbbiiiiiiifhhhhhhhhhieaiammmmbbbfhhhhhhhhieabifhhhhhhhhhieaiammbbiifhbbbbiiiieaiammbbbiiibifhhhhhhhhhih
bird_6_240917_161300740_part1.wav,bbbbbiiiiiiieaiaiamibbbifhhhhhhhieaiaiammbbbiiiihhhhhhhhhiee
bird_6_240917_161300740_part2.wav,bbbbiiiiibiiiiifhhhhhhhhieaiiie
bird_6_240917_161300740_part3.wav,bbbbbifhhhhhhhhieaiaiaiammmmmbibfhhhhhhhieeaiammbbbifhhhhhhieaiaiammm
bird_6_240917_161300891_part1.wav,bbbbbbbbbiiiiefbiiiiiiifhhhhhieaiammbbbibfhhhhhhiebibbbbbifhhhhhhieeiaiabb
bird_6_240917_161800280_part1.wav,iibbbbbbbbiiiiiieabbbbbifhhhhhhhhhhieaiammbbbbbbifhhhhhiefhhhhieeeaiaiammbbbibbbbiifhhhhhhieeeeiiiiiiiiebbbbbbaiaiaibbbibiiiiiifhhhhhhhhiaiaiamm
bird_6_240917_162000563_part1.wav,iiibbbbbbbbbbbbbiiiiieaiaiammmbbbiiifhhhhhieeeeaiiiifhhhhhhhhieaiammbbbiifhhhhhaiaiam
bird_6_240917_162000563_part2.wav,bbbbbbbbbbiiiieaiaiammbbbiiifhhhhhbfiiieeefhhhhiaiaiambibbiiifhhhhhhiaiaaiiiiiifhhhhhhhieaiam
bird_6_240917_16410048_part1.wav,bbbbbbbbbbbiiiiieaiammmbbbbibfhhhhhhhhieeeebbbiieeeifhhhhhhiaiaiabbbiiifhhhhhieebbibfhhhhhhhiaiaiamii
bird_6_240917_164200636_part1.wav,bbbbbbbbibhiiiiefhhhhbbbbbbbbifhhhhhhhiaiammm
bird_6_240917_164200636_part2.wav,ibmbbbbbiiiiiieaiambbb
bird_6_240917_164700109_part1.wav,iibbbbibbiiiiieeaia
bird_6_240917_164700109_part2.wav,bbbbbbbibbbbbiiiiiiiifhhhhhhhhhieeeaiammbbbiiifhhhhhbbbbbbbbiibbbbbbbbiiiieeeaiammbbbifhhhhiai
bird_6_240917_170800614_part1.wav,ibbbbbiiiiieeabbbbiiiiiiifhhhiaiammbbbiiifhhhhiaiaiammmbbibiiieefhhhhieabibiieaia
bird_6_240917_175200874_part1.wav,ibibbbbbbbbbbifhhhiaiaiammmmbbbfhhhhhhiaiammmbbbbbifhhhhieeeebbbifhhhhhhhiaiaiammbbbifhhhhhiaiambbbbbbiiiiiiifhhhhhiaiaiambbbbfhhhhhhhhbaiaiammbifhhhhhhieeeiaiammibbbiiieaiamm
bird_6_240917_175400906_part1.wav,bbbbbbbbbbbbbbbbiiiiiifhhhhhiaiaiamm
bird_6_240917_175500550_part1.wav,iiiibbbbbbbbiiiifhhhhhfhhieammmbbbbbbiiiiiieeeaiammmibbbbbbbib
bird_6_240917_175500550_part2.wav,bbbbbbiifhhhhhhhhhhiaiaiammmmbbbbhhhhhiaiammbbbbbihhhhhhhhhieeeaiammmbbiihhhhhhiaiammmmbbb
bird_6_240917_180000607_part1.wav,ibibbbbibbbbbiiiiiiiifhhhhhhiaiammmmbbbbiiifhhhhieeeeifhhhhhhiaiammmbbibiifhhhhhbeeeaia
bird_6_240917_180100258_part1.wav,bbbbbbbibbbbbbbiiiifhhhhhhieaiammbbbbbibiiifhhhhhhhhhieeammbbibfiieeeeaiambbbiiiieiiiifhhhhieeeaiaiammbbbbi
bird_6_240917_180200210_part1.wav,bbbbbbbbbbbbbbbbiifhhhhbeabbbbbbiifhhhhhieeeabbbbbbbbbifhhhhhhhieeeabaiammmbiiffhhhhhieeeeaiemmmb
bird_6_240917_182100426_part1.wav,bbbbbbbbbbbbiiiiiiifhhhhhhhhhhieaiaiammmmbbbbbbbfhhhhhhieeiaiammmmbbbiihhhhhhhhieebbbbbiihhhhhhhieeeifhhhhhhhiaiaiam
bird_6_240917_182200460_part1.wav,ibbbbbbbbbbbbbbiiifhhhhhhhhhieaiaiammbbbbbiiiifhhhhhhhhhiea
bird_6_240917_190100744_part1.wav,iiibbbbbbbbifhhhhhiaiaiambb
bird_6_240917_190500248_part2.wav,ibibbbbbbbbbifhhhhhhhiaiaiammmmmbiiiifhhhhhhiaiaiammb
bird_6_240917_190700537_part1.wav,ibbbbbbbbbbbibibbbiifhhhhhhiaiammbbiifhhhhhhhhieaiaiammmbbbbiiiiifhhhhhhiaiaiambbbiiiihhhhhhieeebbbiifhhhhhhhieaiammbbibifhhhhhhhiaiaiamm
bird_6_240917_190800459_part1.wav,ibbbbbbbbbbbbbbbbbiiiiiifhhhhhhhhiaiaiammbiiiiiifhhhhhhhhhieeeaiambbbbbiifhhhieeeiiiiifhhhhhhhhiaiaiammbbbiiifhhhhhhhiaiambbiiifhhhhiaiaiam
bird_6_240917_191400357_part1.wav,iiibibbbbbbbbiiiiiiiiiifhhhhhhhiaiamb
bird_6_240917_191400357_part2.wav,iiibbbbbbbiiiiiiifhhhhhhhhiaiammb
bird_6_240917_191500297_part1.wav,bbbbbbbbbbbbbbbibiiiifhhhhieaiambbbiiiifhhhhhhhiaiaiammfbbbiiifhhhhhhhhiaia
bird_6_240918_071700256_part1.wav,ibbbbbbbibbbbbbiiiiibiiihifhhhhhhiaiammbbbbbiifhhhhhieee
bird_6_240918_071700256_part2.wav,ibbbbbbbbiiiiiiifhhhhiaiaiambbiheaiammibibifhhhhhhieeebbbbbiifhhhhhhieeebbbiiiiifhhhhhhiaiammmm
bird_6_240918_07230050_part1.wav,ibbbbbbbbbbbiiiiiiiiiifhhiaiammmbbbbbbbifhhhhhhhieeebbbbbbiifhhhhhhhieeamm
bird_6_240918_072600714_part1.wav,bbbbbbbbbbbbiiiiibbbbbbbiiiiiifhhhhhhiaiieeebbb
bird_6_240918_072700155_part1.wav,bbbbbbbbbbbbiiiiiibbbbbbbbbifhhhhhhiaiammmbbbbibiiiiifhhhhhhieeeaiammbbb
bird_6_240918_072800397_part1.wav,bbbbbbbbbbiiiiiifhhhhhhhiaiaibbbbbiiifhhhhhhhiaiammbbbibbbbiiifhhhhhhhieeeiiifhhhhhieeeabbbbbbbbiifhhhhieeebbbbiiiifhhhhhhiabammbbbbifhhhhbbbbbiiiifhhhhhieeeaiaiahh
bird_6_240918_074000762_part1.wav,bbbbbbbbbbbiiiiiiheebbbbbiifhhhhhhhiebibibiiiiifhhhhhhieaiammbbbbbbbiifhhhhhhhiaiambbbiiiiiiifhhhhhhib
bird_6_240918_074100424_part1.wav,bbbbbbbbbbbibbbiiiiiifhhhhhhhieeaia
bird_6_240918_074400476_part1.wav,bibbbbbbbbbbbbbiibbiiiiiiiibbbbbbbifhhhhhhhhieaiaiahbbbibbbbbbbbifhhhhhhhhieebiiiiiii
bird_6_240918_075700393_part1.wav,bbibbbbbbbbbbiiibbiibiiiiiibbbbbifhiaiaiammmbbb
bird_6_240918_075900610_part1.wav,bbbbbbbbbbbbiiiibbbbbbbibbbbbiaiaiammbbbbiiiibbbbbbbiiifhhhhiaiaiammbbbbbbbiiiiifhhhieaiammbbbbbbbbiiiiiiiifhhhhhhieeeaiaiamm
bird_6_240918_080000257_part1.wav,bbbbbbbbbbiiiiiifhhhhbbiiiiiiiibbbbbiiiifhhhhhieeaiaiammbbbibfhhhhhhieeebbbbbiiiifhhhhhhhhbeaiaiah
bird_6_240918_08050047_part1.wav,bbbbbbbbbbiibbbbbbiiiiiiifhhhhiaiaiammbbbiibiiiiifhhhhhhiaiaiammmbbbbbbbiiiiiifhhhhhieebbbiifhhhhiiiiieeeeeiiihifhhhhhieaiabamm
bird_6_240918_080900457_part1.wav,bbbbbbbbbbbbbiiibbbbbbifhhhhhiaiaiambbbimmifhhhhiaiaiammmbbbbbbbbbbiifhhhieeiiiiifhhhh
bird_6_240918_08200075_part1.wav,bbbbbbbbbbbbbbiiiiiiiabbbbbbbbifh
bird_6_240918_08200075_part2.wav,bbbbbbbbbiibiieeaiammbbbbbbiiiiiiifhhiaiaiammbiiiiifhhhhhhhhieeaiaiamhbbbi
bird_6_240918_08200078_part1.wav,bbbbbbbbbbbiiiiiiibbbbifhhiaiaiammbbbbbbbbbiiiiiifhhhhhhhiaiaiammbbbiiiiifhhbbbbbaiaiammmmbbiiiiiihhhhhieeeeeaaiaiaiaiammbbbbbiiiiiibiiiiifhhhhhiaiaiafhhhhhhieeeb
bird_6_240918_082900298_part1.wav,iiibbbbbbbbiiiiiiifhhhhhiaiaiammmbibbiiiiifhhhhhiaiammmbbbbifhhhiiaiaiammmbbibbbbbiiiiiifhhhhhiaiaiammmbbbbbiiifhhhhhhhhhiaiaiammmbiiiiifhhhhhhia
bird_6_240918_084200986_part1.wav,iibbbbbbbbbiiiiiiiiebbbiiiiifhhhhhhhiaiaiambbbbbbbbiiiiifhhhhhiaiammbiiiifhhhhhhhiaiaiammmbbbbiiiiiifhhhhhieaiammbbbbbbbiiiiiibiiiiiifhhhhhhiaiaiamm
bird_6_240918_090700865_part1.wav,iibbbbiiibbbbbbbbbbiiiiiifhhhfbbbbbiiiiiifhhhhhiaiaiammmbbbeeeeeaiamhhbbbbbbifhhhiaiaiammmhbiiiiifhhhhhhibbbbbiiiiiiifhhhhhieeeebbbbbiihfhhiaiammffbbbbiiiiifhhhhhieeaiammmbbbbbbbiiiiiiiiifhhhhiiiiiihhhhhiaiamb
bird_6_240918_091100723_part1.wav,iiibbbbbbbbbbbiibbbbbiifiiiifhhhhieeaiambbbbbbiiiiiibbbiiiihfhhhhhfbbiiiiifhhhhhieeeiiiiifhhhhhhieeeabbbbbbiiiiiifhhhhhiaiaiaibbbiiiiifhhhhhhhieeeebaiammbbibbiiiiieeeefhhhhhhhiaiaiambbbbbbiiiiiii
bird_6_240918_091200311_part1.wav,bbbbbbbbbbbbiibbbbbiiiiiifhiebbbbbiiieeeifhhhhhhibaiaimbbbiiiibbbiifhhhieee
bird_6_240918_092200937_part2.wav,bbbbbbbbbiiiiiifhhhhhhhiaiaiah
bird_6_240918_093100206_part1.wav,bbbbbbbbbbbiiiiiiiihhhhhhhammbbbbiiiiifhhhhhiaiaiammbbibiiiiiiiiiifhhhhhhieeaiammbbbbbbiiiiiiiiiifhhhhhieeaiambbbbbbbbbiiifhhhhhhieeaiambbbbbbbiiiiii
bird_6_240918_103200655_part1.wav,iiiibbbbbbbbbbbbbbbbbbiiiihhifhhhhieaiaiammmbbbiifhhhhhhhhiabbbbiiiiiifhhhhhhhiaiammmmbbbbfhhhhhhieeeebbbbiiiiifhhhhhhieeeaiaiammbbbbbbbbbbbiiiihfhhhiaia
bird_6_240918_103300232_part1.wav,bbbbbbbbbbbbbbbbbbiiiiiifhhhieeeeeeefhhhhhhibbbbbiiiiiifhhhhhieeeeeebbiifhhhhhhieeeeeiiiiihhhhhhhaiaiammmmbbbbbbbbiiifhhhhieeeebbbbiiiifhhhhhhieeeabb
bird_6_240918_104700829_part1.wav,ibbbbbbbbbbbbiiiiiifhhhhhieeeabbbbbbifhhhhhieeeeaiammbbbbbifhhhhieeiiiifhhhhhiaiaiammbbbbbibbbbiiiiiifhhhhieee
bird_6_240918_111800729_part1.wav,bbbbbbbbbiiiiiifhhhhhhhhiaiaiammbiiiifhhhhhhiiaiaiammmmbbbbbbfhhhhhhhieebbbbiiihifhhhhieebibiifhhhhhhhiaiaiammibbbbbbbibifhhhhhhiaiaiammbbbbbbiiiifhhhhieeeebbifhhhhhhhbbbbaiaiammmhbbbbbiiiiiiiibbbbiifhhhhieebbbiiiifhhhiaiaiammbbbbbbbbiiiiiifhbbiiifhhhhhieeeeebbbbiifhhhhhhieeabbbb
bird_6_240918_112900745_part1.wav,bbbbbbbbbbbbbbbbifhhhhieaiaiammmmbbbbbiifhhhhhhhiaiaiaiammmbbiiiifhhhhhhiaiaiammbbbbbbbbiiifhhhhhhiaiaiammmbbbbbifhhhhhieeeb
bird_6_240918_113000425_part1.wav,ibibbbbbbbbibbbbbiiiihifhhhhhieeeebibbbiifhhhhhieaiaiammbbbbbbiiiiiifhhhhhiaiammbbbbbiiiiifhhhhieeeb
