wav_file,song
bird_4_010818_074540.3302.cbin,iiiiiiiiiiiiiiiibbbbbkkiiiiiiiiiiiiiieeeeeeeebkkkiiiiiiiiiieeeeeeee
bird_4_010818_075052.3368.cbin,iiiiiiiibkkkiiiiiiiiiiiiieeeeeeeeebkkkkiiiiiiiiiiiieeeeeeeee
bird_4_010818_075525.3402.cbin,iiiiiiiibbkkiiiiiiiiiieeeeeeeeebkkiibbbkkbbbbkiiiiiiiiiiiieeeeeeeeebk
bird_4_010818_075752.3427.cbin,iiiiiiiiiiiiibbiiiiiiiiiiiiibkkbkkiiiiiiiiiiiiiieeeeeeeebkiieeeeeeebkiiiiiiiiiiiieeeeee
bird_4_010818_075906.3444.cbin,iiibbkbkiiiiiiiiiiiiiieeeeeeeeeebkbbbbkiiiiiiiiiiiieeeeeeeeebkbkkiieeeeee
bird_4_010818_080553.3498.cbin,iiiiiiiibbiiiiiiiiiiiiiibbbkkiiiiiiiiiiiieeeeeeeeeebkbbbkkiiiiiiiiiiiieeeeeeee
bird_4_010818_081355.3528.cbin,bbbbbbkkiiiiiiiiiiiibkkiieeeeeeeeeebkbbkkibeeeeeeeiibbbbbbbkkkiiiiiiiiiiiibbbbbkkkkiiiiiiiiiiiieeeeeee
bird_4_010818_081551.3540.cbin,iiibbbkkiiiiiiiiiiiiiiibbiiiiiiiiiiiibbkkiieeeeeeebkkbbkiieeeeeeeeebkbbbbbbkkkkiiiiiiiiiiiieeeeeee
bird_4_010818_081843.3555.cbin,iiiiiiiiibkiiiiiiiiiiiiiibbkiieeeeeeeeeebkkbbbkiieeeeeeeebbbiiiiiiiiiiiiieeeeee
bird_4_010818_082103.3575.cbin,iiiiiiiiiibbkiiiiiiiiiiiiiieeeeeeeeeebkkkkiiiiiiiiiiiieeeeeeeebbbbiieeeeeeee
bird_4_010818_082319.3592.cbin,iiiiiiiiibbiiiiiiiiiiiibkiieeeeeeebkkkkkiiiiiiiiiiiieeeeeeeeebkbbbbiiiiiiiiiiiieeeeeee
bird_4_010818_082554.3611.cbin,iiiibbbbkkkieeeeeeeeeeebkkkkiiiiiiiiiiiiiib
bird_4_010818_082849.3624.cbin,iiiiiiibbbkiiiiiiiiiiiibkkkiiiiiiiiiiiiiibbbkkiiiiiiiiiiiieeeeeeeee
bird_4_010818_082920.3625.cbin,iiiiiiiiiibbbkiiiiiiiiiiiibbbbkkkkkkiiiiiiiiiieeeeeeeeeebkbbbbbbkiiiiiiiiiiiieeeeee
bird_4_010818_083027.3635.cbin,iiiiiiiiiiiibkbbbkkkiiiiiiiiiiiiiieeeeeeeeebkkiiiiiiiiiiiieeeeeeeee
bird_4_010818_083202.3644.cbin,iiiiiibbbkkiiiiiiiiiiiieeeeeeebkbbbbbb
bird_4_010818_083238.3647.cbin,iiiiiiiiiibbbkkiiiiiiiiiiiiiibbbkkiiiiiiiiiiiiieeeeeeeeebkbbbbkkiiiiiiiiiiiieeeeeeebbbbbbiiiiiiiiiiiieeeeeee
bird_4_010818_083319.3651.cbin,iiiiiiiiiiiibbbbkkiiiiiiiiiiiibkkkkiiiiiiiiiiiieeeeeeeebkkiieeeeeeeebkkkbbbkiiiiiiiiiiii
bird_4_010818_083417.3657.cbin,iiiiiiiiiiiibbbkiiiiiiiiiiiibkkiiiiiiiiiiiieeeeeeeeeebkbbbkkkiiiiiiiiiiiieeeeeeebkkkiiiiiiiiiieeeeeeebbbbb
bird_4_010818_083457.3660.cbin,iiiiiiiiiiiibbbbkiiiiiiiiiiiiiiiiiiiieeeeeeeeebkkk
bird_4_010818_083614.3670.cbin,iiiiiiibbbiiiiiiiiiiiiibkkiiiiiiiiiiiieeeeeeeee
bird_4_010818_084055.3689.cbin,iiiiiiiiiibbkkkiieeeeeeeeeebkbbkbbbkkiiiiiiiiiiiieeeeeee
bird_4_010818_084334.3706.cbin,iiiiiiiiiiiibbkkkiiiiiiiiiiiibbbkiieeeeeeeeeeebkkkiiiiiiiiiieeeeeeebkkiiiiiiiiibbbbbkiiiiiiiiiieeeeeee
bird_4_010818_084356.3707.cbin,iiiiiiiiibbbbbbkkiiiiiiiiiiiieeeeeebbkkbbkkiiiiiiiiiie
bird_4_010818_084409.3708.cbin,iiiiiiiiiiiiiiibbkkiiiiiiiiiiiibbbbbbbbkkkkiiiiiiiiiieeeeeeeiibbbbkkkiiiiiiiiiiii
bird_4_010818_084420.3709.cbin,iiiiiiiiibbbbbbbkkiiiiiiiiiiiieeeeeeeebkkkkkiiiiiiiiiieeeeee
bird_4_010818_084442.3711.cbin,iiiiiiiiiiiiiiiibbbbbkiiiiiiiiiiiieeeeeeebkkkkiiiiiiiiiiiibbbbbbkkkiiiiiiiiiiiieeeeeeebkkbbbbbbkkiieeeeeeebkkiiiiiiiiii
bird_4_010818_084622.3732.cbin,iiiiiiiibbbbkkiiiiiiiiiiiibkkkkkkiiiiiiiiiiiieeeeeeeeebkkbbbkkkiiiiiiiiiiieeeeeebkbbiiiiiiiiiiiieeeeee
bird_4_010818_084931.3757.cbin,iiiiiiiiibbbkiiiiiiiiiiiibbbbkkiiiiiiiiiiiiiieeeeeeeebkkiiiiiiiiiieeeeeee
bird_4_010818_085233.3776.cbin,iiiiiiiiiiiiibbkkiieeeeeeeebkkiiiiiiiiiiiiiieeeeeeeebbbkiiiiiiiiiiiieeeeeeebkkkiiiiiiiiiiiieeeeeeeiiiiibbbbbbbkiiiiiiiiiiiieeeeeee
bird_4_010818_085508.3797.cbin,iiiiiiiibkiiiiiiiiiiiiiiibkkkiiiiiiiiiiiieeeeeeeebkbbbkkiiiiiiiiiiiieeeeeeee
bird_4_010818_085543.3800.cbin,iiiiiiiiibbbkkiiiiiiiiiiiieeeeeeeeebkbbkkiieeee
bird_4_010818_085820.3818.cbin,iiiiiiiiibkkkiiiiiiiiiibbbbkiiiiiiiiiiiieeeeeeee
bird_4_010818_085855.3824.cbin,bbiiibbbbiiibbbiiiiiiiiiiibbie
bird_4_010818_085940.3826.cbin,iiiiiiiiibbbbkkkiiiiiiiiiiiiiiibbkkkkiieeeeeeeebkkkkkiiiiiiiiiiii
bird_4_010818_090053.3832.cbin,iiibbkiiiiiiiiiiiiibbbbkkkiiiiiiiiiiiieeeeeeeebkkiiiiiiiiiiiieeeeeeeebkkkiiiiiiiiiiiieeeeee
bird_4_010818_090139.3833.cbin,iiiiiiiiiibbbbkkkkiiiiiiiiiiiiiiiieeeeeeeeee
bird_4_010818_090200.3834.cbin,iiibbbbkiiiiiiiiiiiiiiiibkkiiiiiiiiiiiiibkkiiiiiiiiiiiieeeeeeeeebkbbbkiiiiiiiiiiiieeeeeeeebkkbbbbbbkiiiiiiiiiiiieeeeeeeee
bird_4_010818_090217.3835.cbin,iiiiiiiiiibbbbbbkkiiiiiiiiiieeeeeeeeeebkbbbkiiiiiiiiiiiieeeeeeeiibbkkiiiiiiiiiiiieeeeeeeibbbkkiiiiiiiiiiii
bird_4_010818_090250.3840.cbin,iiiiiiiibbbbbkkiiiiiiiiiiiiiiiiiiiiiiieeeeeeeebkkkiieeeeeeeeeebkkkiieeeeeeebbbbbkkkiiiiiiiiiiiieeeeeeeebkbbbbbbkiiiiiiiiiieeeeeee
bird_4_010818_092225.3896.cbin,iiiiiiiiiibbkkiiiiiiiiiiiiiibbbbkkkkiieeeeeeeeee
bird_4_010818_092320.3902.cbin,iiiiiiibbbkkkkiiiiiiiiiiiibbbbbbkkiiiiiiiiiiiieeeeeeeeee
bird_4_010818_092437.3913.cbin,bbbbkkiiiiiiiiiiiibbbbkiiiiiiiiiiiiiiiiiiiiiieeeeeeeee
bird_4_010818_092532.3922.cbin,iiiiiiiiibbbkkkkiiiiiiiiiiiieeeeeeeebkkkiieeeeeeee
bird_4_010818_092547.3925.cbin,iiiibbbbbbbkkkkkiiiiiiiiiiiiiieeeeeeeebkkkkkiiiiiiiiiiiieeeeeeee
bird_4_010818_092806.3938.cbin,iiiiibbbbkkiiiiiiiiiiiibbbbbbkiiiiiiiiiiiieeeeeeeeiiiiiiiiiiiiiii
bird_4_010818_092929.3945.cbin,iiiiiiiiiiibbbbkkiiiiiiiiiiiiiibbbbkkiieeeeeeeee
bird_4_010818_092959.3949.cbin,iiibbbbibbieibbiiiibiiiiiiiikiiiiiiiiiibbiii
bird_4_010818_093034.3955.cbin,iiiiiiiibbkkkiiiiiiiiiiieeeeeeeeebkkiieeeeeeebkkbbbbk
bird_4_010818_093138.3965.cbin,iiiiiiiiiiibbbkkkkiiiiiiiiiiieeeeeeeeebkkkiiiiiiiiiiiiiieeeeeee
bird_4_010818_093218.3973.cbin,iiiiiiibbbbbkkkkiiiiiiiiiiiiieeeeeeeeeebkkkkiiiiiiiiiiiiieeeeeee
bird_4_010818_093330.3982.cbin,iiiiiiibbbkiiiiiiiiiiiibkkiiiiiieeeeeeeebkiiiiiiiiiiiieeeeeeeebkbbbkkiiiiiiiiiiiieeeeeeeeeibbbbbk
bird_4_010818_093345.3985.cbin,iiiiiiiiiibbbbbbbbkkiiiiiiiiiiiieeeeeeeebkkk
bird_4_010818_093353.3986.cbin,iiiiiiiibbbbbkiiiiiiiiiiiieeeeeeebbkkkiiiiiiiiiiiieeeeeeeeebkbbbbbbkkiiiiiiiiiiieeeeeeebbbbbkkk
bird_4_010818_093414.3990.cbin,iiiiiiiiiiiibbbbbkkkiiiiiiiiiiieeeeeeebkkiiiiiiiiiiiieeeeeeeebkkiieeeeee
bird_4_010818_093953.4035.cbin,iiiiibbbkkkiiiiiiiiiiibbbkkkkiiiiiiiiiiiiiieeeeeeeeebkbbiiiiiiiiiiiieeeeeebkkkiiiiiiiiiieeeeeee
bird_4_010818_094536.4067.cbin,iiiibbkiiiiiiiiiiiiiibiiiiiiiiiiibkkkkkiiiiiiiiiiiieeeeeeeeebkbbiiiiiiiiiiiieeeeee
bird_4_010818_094545.4068.cbin,ieeeeeiiiiiib
bird_4_010818_094923.4091.cbin,iiiiiiiiibbbbkiiiiiiiiiieeeeeeeebkkiiiiiiiiiiiieeeeeee
bird_4_010818_094948.4094.cbin,iibbbbbbkkkkiiiiiiiiiiiieeeeeeeebkkkiiiiiibbbbbkkiiiiiiiiiiiieeeeeeebkkkkiiiiiiiiiiiieeeeeeebbbbkkkiiiiieeeeeeeebkibbbbkkiieeeeeeee
bird_4_010818_095018.4095.cbin,iiiiiiiiibbbbbbbkkkiiiiiiiiiiiiiiiiiiiieeeeeeeebkkkkkiiiiiiiiiiiieeeeeee
bird_4_010818_095027.4096.cbin,iiiiiiiibbbkkiiiiiiiiiiibkkkbbiiiiiiiiiieeeeeeeebkbbbbbiiiiiiiiiiiieeeeeeeiiiiiiiibbbbbbbkkiiiiiiiiiiiiiieeeeeeeeiibbbbbkkiiiiiiiiiieeeeee
bird_4_010818_095050.4097.cbin,iiiiiiiiiiiiibbbkkkiiiiiiiiiiiieeeeebkkkiiiiiiiiiieeeeeeebkibbbkiiiiiiiiiiieeeeeebkkiiiiiiiiiiiieeeeeee
bird_4_010818_095111.4099.cbin,iiiiiiiiiiibbbbbkkiiiiiiiiiiiieeeeeebkkiiiiiiiiiiiiieeeeeeeebkkkiieeeeeeeibbbibbkkkkibbeeeeeeeeibbb
bird_4_010818_095148.4101.cbin,iiiiiiiiiiiiiiibbbbbbbkkkkkiiiiiiiiiiiieeeebkiiiiiiiiiiiieeeeeebbkbbbkbbkkiiiiiiiiiieeeeeeee
bird_4_010818_095200.4102.cbin,iiiiiiiiibbbkiiiiiiiiiiiieeeeeeebkkbbiiiiiiiiiieeeee
bird_4_010818_095215.4104.cbin,ibbbbkkiiiiiiiiiiiieeeeeibkkkkiieeeeeebkiiiiiiiiiiiiee
bird_4_010818_095223.4105.cbin,iiiiiibbkiiiiiiiiiiiieeeeeeebkiiiiiiiiiiibbbbkkkkkiiiiiiiiii
bird_4_010818_100314.4198.cbin,iiiiiiiibbiiiiiiiiiiibbbkkiieeeeeeeebkbbbbkiiiiiiiiiiii
bird_4_010818_100320.4199.cbin,kiiiiiiiiiiiiiiiiiiiiiiieeeeeeeeeebkkkiiiiiiiiiiieeeeeee
bird_4_010818_100341.4200.cbin,iiiiiibbbbbbbkkkkkkiiiiiiiiiiiiiieeeeeeeeebkkbbbbbkiiiiiiiiiiiieeeeeee
bird_4_010818_100349.4201.cbin,eeeeeeebbbbbbbkkiiiiiiiiiiieeeeeeeebkkkbbbbkiiiiiiiiiiiieeeeeee
bird_4_010818_102945.4292.cbin,iiiiiiiiibkbbbkkkiiiiiiiiiiiiiiiiiiiiiiiiiieeeeee
bird_4_010818_102955.4293.cbin,iiiiiibbbbkkiiiiiiiiiiiieeeeeeeeeebkkkiiiiiiiiiiieeeeeebkkkiiiiiiiiiiii
bird_4_010818_103024.4296.cbin,iiiiiiiiiiiiiiibbbiiiiiiiiiiiiiiiiiiiiiiieeeeeeeebkkkkkiiiiiiiiiiiiieeeeeeeebkbbbbbkiiiiiiiiiiiieeeeeebkkieeeeeeeebkkiiiiiiiiieeeeeeeebkkkkiiiiiiiiiiiieeeeebbbkkbbbbbbbkkkkiiiiiiiiiiiiiiibbkkiiiiiiiiiiiieeeeeeeeiiiiiiiiiiiibbbkkk
bird_4_010818_103056.4297.cbin,iiiiiiiibbbbbbbbkkkiiiiiiiiiiiieeeeeeebkkbbbbkkiiiiiiiiiiieeeeeeeeibbbkiiiiiiiiiiiieeeeeeebkkkkii
bird_4_010818_103114.4298.cbin,iiiiiiiiiiibbbbkkkkiiiiiiiiiiiiibkkkkiiiiiiiiiieeeeebkkkiiiiiiiiiiiieeeeeebbkkbbbbbbikkkkiiiiiiiiiiiieeeeeeiibbbbbkkkiiiiiiiiiiiieeeeeee
bird_4_010818_103132.4300.cbin,iiiiiiiibbbkkiiiiiiiiiieeeeeebkbbbbbbkkiiiiiiiiiieeeeeeeeiiibbiiiiiiiibbkkkkiiiiiiiiiiiieeeeeeeebbbbbkiiiiiiiiiieeeeeee
bird_4_010818_103251.4315.cbin,iiiiiiiiiiiibbbbbbkbiiiiiiiiiiibbkkiiiiiiiiiiiieeeeeeeeebkbbbkiiiiiiiiiieeeeeebbbbbkkbeeeeeeee
bird_4_010818_103525.4330.cbin,iiiiiiiibbiiiiiiiiiiiiiiibbbkkkiieeeeee
bird_4_010818_103529.4331.cbin,beeeeeebbiiibbibi
bird_4_010818_103618.4339.cbin,iiiiiiiiibbkiieeeeeeeeebkkkkiiiiiiiiiiiieeeeeeebkkiiiiiiiiiiii
bird_4_010818_103957.4357.cbin,iiiiiibbbbbkiiiiiiiiiiiiiiiiiiiiiiiibkkiiiiiiiiiiiibbbbbkkiiiiiiiiiiiiiieeeeeeeeeeebkkkbeeeeeeeebkkkiiiieeeeeee
bird_4_010818_104038.4361.cbin,iiiiiiiiiibbbbbkkkiiiiiiiiiiiieeeeeeeeeebkkiiiiiiiiiiiiieeeeeeee
bird_4_010818_104045.4362.cbin,ibbbbkkiiiiiiiiiiiiieeeeeebkkkkiiiiiiiiiiieeeeeeebbbbkkiiiiiiiiiiiieeeeeeee
bird_4_010818_105408.4445.cbin,bbiiiibbbbiiiiiiibbiiiiiiiiiiiiiiiieiiiiiibbbeiiiiiii
bird_4_010818_105839.4461.cbin,iiiiiibbbkiiiiiiiiiiiiiieeeeeeeeeibbbbkkkiiiiiiiiiiiieeeeeeeebkbbbeeeeeee
bird_4_010818_111048.4498.cbin,bbbiiiiiiiiiii
bird_4_010818_111117.4507.cbin,iiiiiiiiibbkiiiiiiiiiiiieeeeeeeeeebkkkkiiiiiiiiiiiiiieeeeeeeeeebkkkiiiiiiiiiiieeeeeeeebkbbbkkiieeeee
bird_4_010818_111132.4508.cbin,iiiiiiiiiiibbbbbbbkkkkiiiiiiiiiiiieeeeeeeebkbbbkkkiiiiiiiiiiiiiiiiiiiiiieeeeeeebkkk
bird_4_010818_111145.4509.cbin,iiiiiiiiiiibbbbbkibkkkiiiiiiiiiieeeeeeebkkkkiiiiiiiiiiiieeeeeeebbbbbbbkkkkiiiiiiiiiiiieeeeeeeebkbbbiieeeeee
bird_4_010818_111207.4511.cbin,iiiiiiiiiibbbbbkkkiiiiiiiiiiiieeeeeeeebkkiiiiiiiiiiiieeeeee
bird_4_010818_111219.4512.cbin,iiiiiiiiiiibbbbbbkkkiiiiiiiiiiieeeeeeeebkkk
bird_4_010818_111228.4513.cbin,iiiiiiiiiiibbbbbbkkkkiiiiiiiiiiiiii
bird_4_010818_111237.4515.cbin,iiiiiiiiiiiiibbbbbkkkiiiiiiiiiiieeeeeeebkkiiiiiiiiiiiieeeeeeeebkkkkkiiiiiiiiiiiiieeeeee
bird_4_010818_111251.4517.cbin,iiiiiiiiiibbbbbbkkkiiiiiiiiiiiieeeeeeebkkkkiiiiiiiiiiiieeeeeeebkkiiiiiiiiiieeeeeeebkkiiiiiiiiiieeeeeee
bird_4_010818_111306.4518.cbin,iiiiiiiibbbbbkkkkiiiiiiieeeeeeebkbbbbbbkkkiiiiiiiieeeeeee
bird_4_010818_111317.4520.cbin,iiiiiiiiibbbbbkkkiiiiiiiiiieeeeeeeebbbbkkkiiiiiiiiiiiieeeee
bird_4_010818_111422.4531.cbin,iiiiiiiiiiibbbbbbkiiiiiiiiiiiiiibkkiiiiiiiiiiiiieeeeeeeeebkbbbbbkkiiiiiiiiiieeeeeeebkkbbbbkiiiiiiiiiiiieeeeeeeibbbbbiiiiiiiiieeeeeeeeiiiiiiibbbbkiiiiiiiiiieeeeeee
bird_4_010818_111838.4559.cbin,iiibbbbkkiiiiiiiiiiiiiieeeeeeeebkkkiieeeeeeebkkkkieeeeeeebbbbkkiiiiii
bird_4_010818_111900.4560.cbin,iibbbbbiiieeeeeeebkkiieeeeeeeebbbbkkkkieeeee
bird_4_010818_111908.4561.cbin,bbbkkieeeeeeebkbbbbbbeeeeeeeebkbbkkiiieeeeee
bird_4_010818_111927.4562.cbin,iiiiiiiibbbbbiiiiiiiiiiieeeeeeeebkkiibbbiiiiiiieeeeeeebkbbbbkkiiiiiiiiiieeeeeeebbkkkkiiiiiiiiiiiieeeeeeeebbbbbkkkkiiiiiiiiiiiiiieeeeeeee
bird_4_010818_112012.4564.cbin,iiiiiiiiiiibbbbbkiiiiiiiiiiibbiiiiiiiiiiieeeeeeebkkbbbbbbkiiiiiiiiieeeeeeeikii
bird_4_010818_112022.4565.cbin,eeeeeeeikiiiiiiiiiieeeeeeeebkbbbbkiiiiiiieeeeeeee
bird_4_010818_112257.4588.cbin,iiiiiiibbbkiiiiiiiiiiibbbkkkkiiiiiiiiiiieeeeeeeeeebkkkiiiiiiiiiieeeeeeeebkbbbbkiiieeeeeeebbbbkkkkiiiiiiiiiieeeeeeee
bird_4_010818_112400.4595.cbin,iiiiiiiiiiibbbbkkiiiiiiiiiibkkkkiiieeeeeeeeebkkiiiiiiiiiiiieeeeeeeee
bird_4_010818_112538.4611.cbin,iiiiiiiiiiiibbkkkiiiiiiiiiiiiiieeeeeeeebkkiiiiiiiiieeeeeeeebkkbbbbbbkiiiiiiiiiiiieeeee
bird_4_010818_112625.4616.cbin,iiiiiiiiibbbbbkkkkiiiiiiiiieeeeeeebkkkiiiiiiiiiieeeeeeeebkkiieeeeeeeebkkiiiiiiiiiiiiieeeeeeebkbbbbbkiiiiiiiiiiiiieeeeeebkkkiiiiiiiiiiiiiieeeeeee
bird_4_010818_113224.4651.cbin,iiiiiiiiiiibbbkkiiiiiiiiiiiiiiiiiiiiiiiiieeeeeeeeeebkkbbbbbbkkiiiiiiiiiiiiiieeeeeeeee
bird_4_010818_113240.4654.cbin,iiiiiiiiibbbbbbkkkiiiiiiiiiiiiiieeeeeeeeebkkkiiiiiiiiiiiiiiii
bird_4_010818_113247.4655.cbin,iibbbbiiiiiiiiiiibbbbbkkkkiiiiiiiiiiiieeeeeeeebkkkiiiiiiiiiiieeeeeeeeebkiiiiiiiiiiiiieeeeeee
bird_4_010818_113258.4656.cbin,bbbbbkkkiiiiiiiiiiiiiiiiiiieeeeeeibbbbkkiiiiiiiiiiiiiiiibbbbkkiieeeeeee
bird_4_010818_114918.4738.cbin,iiiiiiiiiiieeeeeeebkiiiiiiiiiiiiiiiibbbbkiieeeeeeeebkiiiiiiiiiiiiieeeeeebbkkkiiiiiiiieeeeeeebkkiiiiiiiiiiiiiieeeeeeee
bird_4_010818_115229.4753.cbin,iiiibbbkiiiiiiiiiiiiiiiibbbiiiiiiiiiiiiiiiiiiiiiiiiiiiiieeeeeeeeee
bird_4_010818_115254.4759.cbin,iiiiiiiiiibbbbkkkkiiiiiiiiiiiieeeeeeeeebkkkkkiiiiiiiiiiieeeeeeeebkkiiiiiiiiiiiiiieeeeeeeeebkkiiiiiiiiiiiiiiieeeeeeeebkkkiiiiiiiiiiieeeeeibbbbbbkkiiiiiiiiii
bird_4_010818_115318.4760.cbin,iiiiiiiibbbbkkkkiiiiiiiiiiiiiiiieeeeeeeeeikkiiiieeeeee
bird_4_010818_115331.4761.cbin,iiiiiiiiibbbbbbkkkkkiiiiiiiiiiiiieeeeeeeeebkkkkiiiiiiiiiiiiieeeeeebkbbbbbkiiiiiiiiiiiiiieeeeeeebk
bird_4_010818_115411.4764.cbin,iiiiiiibbbbbbkkkkiiiiiiiiiiiiiiieeeeeeeebkkkiiiiiiiiiiiiiiieeeeeeebkbbbbkiiiiiiiiiii
bird_4_010818_115419.4765.cbin,ibbbbkkkiiiiiiiiiiiieeeeeeebkibbbbkkiiieeeeeeeeekkkiiiiiiiiiiiiieeeeeeeeiiibbb
bird_4_010818_115433.4766.cbin,iiiiiiiiiiiiibbbbkkiiiiiiiiiiiiiieeeeeeeeebkkiiiiiiiiiiieeeeeebkkkiiiiiiiiiieeeeeeiiii
bird_4_010818_115449.4768.cbin,iiiiiiiiiiiiibbbbkkkiiiiiiiiiiiiiieeeeeeiiiiiiiiiibbbbbbkkieeeeeee
bird_4_010818_115550.4772.cbin,iiiiiiiiibbbbkkkiiiiiiiiiiiiiiiieeeeeeeebkkbbbbkiiiiiiiiiiiieeeeeeeebkkkiiiiiiiiiiiiiieeeeeeebkbbbkiiiiiiiiiiiiieeeeeeeebkbbkiiiiiiiiiiieeeeeeebkiebbbkiiieeeeeeeeiiiiibbbbbkbkkkiiieeeeeee
bird_4_010818_115631.4774.cbin,iiiiiiiiiiiiibbbbbkkiiiiiiiiiiiiiiiiieeeeeeeebkkiiiiiiiiiiiiiieeeeeeeebk
bird_4_010818_115641.4775.cbin,iiiiibbbbbbbbkkiiiiiiiiiiiiieeeeeeeebkbbbbbkkkiiiiiiiiiiiiiiiiieeeeeee
bird_4_010818_115702.4776.cbin,iiiiiiiiiiiibbbbbbbkiiiiiiiiiiiiieeeeeeeebkkiiiiiiiiiiiiiiii
bird_4_010818_115708.4777.cbin,iiiiiiiibbbkkiiiiiiiiiiiiiiiieeeeeeeeebkkkbbbbbbbkkiiiiiiiiiiiieeeeeeiibbbkkkiiiiiiiiiiiiiieeeeeeeiibbbiiiiiiiiiiiiieeeeeee
bird_4_010818_120027.4796.cbin,iiiiiiiiiiiiiibbbbbkiieeeeeeeeebbkkkkiiiiiiiiiiiiiieeeeeeeebkkkiiiiiiiiiiiiiieeeeeeeebkkiiiiiiiiiiiiibb
