wav_file,song
bird_2_241023_182954.58.wav,ccdgaeccccdgaeebbbbcccdgaeebbccbbbbccdfdga
bird_2_241023_183015.59.wav,cccbbbbccccdfdgaecbbbccdgaeebbbccdfdgaeebbbbbccdga
bird_2_241023_183036.60.wav,cbbbbcccccdfdgaecbbbccdfdgadgaebbecdga
bird_2_241023_183424.61.wav,bebbbccccbbbbbcccdfdgaeebbbccdfdgadgaeebbcbccdga
bird_2_241023_183451.62.wav,bbccccdfdgaecbbbccdfdgaeebbbccdfdgaeebbbcccdgadga
bird_2_241023_183528.63.wav,bbebecccbcdfdgadgaecbbccdfdgaeebbbccdgaecbbbccdfdgadgaecbbbbcccdgaecbbbbcdga
bird_2_241023_183825.64.wav,bbbcccccdfdgaecbbbccdgaebbbccdfdgaeebbbccdgaeebbcdgaeccbbbccbbccdedgaeebbbbcccdga
bird_2_241023_183847.65.wav,ebbbccccbbbbbcccdfdgaeebbccdgaecbbbbccccc
bird_2_241023_183902.66.wav,ebbccccbbccdfdgaecbbbccdgaeecbbbcce
bird_2_241023_183943.67.wav,eebbbcbbccdecbbbbccdgebbcceebbbbcce
bird_2_241023_183958.68.wav,cbbccccebbcccdgaecbbcbbbbcccecccdfdgaeecbbbccdga
bird_2_241023_184036.69.wav,cccbbbbbcccccdfdgaeebbcbbcdgadgaeccbbbccdfdgaeebbbbcc
bird_2_241023_184149.70.wav,eebbcccccbbbbbcccdfdgaeebbbbccdeecbbccdfdga
bird_2_241023_184156.71.wav,gaecbbbcccdfdgaeebbbcccbbccbbcdga
bird_2_241023_184434.72.wav,bbbbbccccbbbbccdfdgaeefdgaeebbbccdfdfgaeebbbccdbdga
bird_2_241023_184520.73.wav,ebbbbccccbbbbccbbccdfdgaeebbbccdfdgaeebbbccccccdfdgacebcccdga
bird_2_241023_184738.74.wav,beeecccccbbbbbcccdfdgaeebbccccdbdgaecbbccdgaeebbbbccdfdgaecbbbbbcccdga
bird_2_241023_184848.75.wav,ebbbccccdfdgaecbbbbccdecbbbcccdgaeebbbccdfdga
bird_2_241023_185456.76.wav,ebbccccbbbbbccdfdbccccbbbbccdfdgaeeddd
bird_2_241023_185516.77.wav,ebbbcccccbbbbbccdfdgaecbbbbccdfdgaeebbbcccdgaebbccdfdga
bird_2_241023_185703.78.wav,ebbbbcccccbbbbccdfdgaeebbccdfdgadga
bird_2_241023_185856.79.wav,ebbecccbbbccdfdfdgaeebbbccdfdgaeeb
bird_2_241023_190750.80.wav,ebbbccccccdfdfdgaeebbbccdfdgaeebbbccdfdgaeeb
bird_2_241023_190809.81.wav,ebbbccccbbbccdfdgaecbbccdfdgaeebbbccdgaecbbbccdfdga
bird_2_241023_190842.82.wav,ebbbcccccdfdgaecbbbcccdfdgaeebbbbccdfdgaeebbbbbbccceb
bird_2_241023_192449.84.wav,ccbbcccccdfdgaeccdfdgaeebbbccdfdgaeebbbbccdgadgaeebbbccdga
bird_2_241023_192506.85.wav,ebbcccccdfdgaecbbbccdfdgaeebbbccdgacbbccdga
bird_2_241023_192522.86.wav,bbbcccbbbecccdfdgaecbbbccdgaeebbccbbbbbcccfga
bird_2_241023_193010.87.wav,eebbbbccbbbbbcccdfdgaeebbbccdfdgaeedgaecbbbbccdfdgaeebbbccdgaebbcccdga
bird_2_241023_193157.88.wav,ebbbbbbccccccdfdfdgaeebbccdfdgaeebbbcbbccdfdgadgaeebbbcccdgadgacceebbbccdgacbbccdebbbccc
bird_2_241023_193223.89.wav,bbbccccbbbbccdfdgaecbbbccdfdebbccdgaeebbbccdcc
bird_2_241023_193251.90.wav,cbbbccccbbbbcccdf
bird_2_241023_193510.91.wav,bbbbccccccdfdbdgaeebbbccecbbbe
bird_2_241023_193532.92.wav,ebbbbecccbbbbccdfdecbbbccdfdgaeebbccdgadgaebbccccdga
bird_2_241023_193555.93.wav,bbbcccccccbbbbbbbbccdfdgaeebbbcbebccdfdgaeebbbbbccdga
bird_2_241023_194214.94.wav,cbbbbccccdfdgaecbbbccdfdgaeeeebbbccd
bird_2_241023_195356.95.wav,bbbbbccccccdbfdbccbbbbbbcccdfdgaeedgaeeebbbccdfdgadga
bird_2_241024_061456.0.wav,dfdfeccccdbdgaeebbbcccdecbbcccdga
bird_2_241024_062529.1.wav,bbbcccccccccdfdgaeebbbccdfdgadgaeebbccdfdgadgaeebbbcccdga
bird_2_241024_062647.2.wav,eeebbbbccccccdfdgaecebbcceeebbbccdgadgaeebbccdfdgaeebbbbccdga
bird_2_241024_062728.3.wav,ebbbbbcccccdfeccbbbccdfdgaeeebbbcccdgacbbbcccdga
bird_2_241024_062830.4.wav,ebbcccccdfdfdgaeccdfdgadgaeebbbccdgaecbbccdgaeebbbbccdga
bird_2_241024_062944.5.wav,bbcceecccccdfdgaeebbbccdfdgaeebbbccdga
bird_2_241024_063248.6.wav,ebbbbcccccdfdgaecccdfdgaeebbbccdgadgaeebb
bird_2_241024_063342.7.wav,cccbeccccbbbecdfdgaeebbbccdfdg
bird_2_241024_063456.8.wav,bbbbccccccdfdgaeebbbccdfdgaeebbbbccdgadgaeebbbbccdfdgabbccdga
bird_2_241024_063615.9.wav,eebbbccccbbbbccdfdgaeebbbbbccdfdgaeebbbccdgadgaeebbccbcdgaeccdfdga
bird_2_241024_063655.10.wav,ebbbcccccccdfdgaeccbbbbccdgadgaebbbccdgaeebbbccdfdgaee
bird_2_241024_063704.11.wav,fdgaeeebbbccdgaeebbbccdecbbcccdga
bird_2_241024_064312.12.wav,ebbcccccccdfdgaecbbbccccdfdgaeebbbccdfdgadgaeebbbccdgaebbcccd
bird_2_241024_064400.13.wav,ecbbeccbbbccdfdgaeebbbccdgaeebbbbccd
bird_2_241024_064742.14.wav,bcccccccbecedfdgaeebbbccdfdgaeebbbccdgaeebbbccdfdgacbbccccbbbbccdga
bird_2_241024_065046.15.wav,ebbbbccccdfdgaeebbbccdfdgaeebbbccdgaeebbbccdgadgaecbbbccdgaeebbbccdga
bird_2_241024_065112.16.wav,bbbbcccccdfdgaeccbbbbccdfdgaeebbbbccdgadgaeebb
bird_2_241024_065136.17.wav,bbccccbbbbbccdfdgaeebbbbccdgaeebbbcdfdgaecbbbbcccdga
bird_2_241024_065626.19.wav,ebbbbbccccccccdeebbbcccdfdgaeebbbcdgaeebbccdfdgacbbbbccdfdgaeebbbbccd
bird_2_241024_070225.21.wav,ccccbbbbbccdfdgaeebbbccdgaeebbbccdec
bird_2_241024_070231.22.wav,bbbccdecbbbccdfdgaeebbbccdgadgaecbbbccdfdgaeebbbbbccec
bird_2_241024_070249.23.wav,ebbcccccdfdgaeebbbbcccdgaeebbbccdfdgadfdgaeebbbbbcdga
bird_2_241024_070325.24.wav,bbbbcccccbbbbbbccccdfdgaeebbbbbccdfdgaeebb
bird_2_241024_071149.25.wav,ebbbbbbcccccdfdfdgaeebbbbccdgadgaeebbbbccdfdgadgaeebbbbccdfdgaeec
bird_2_241024_071248.26.wav,ebbbbccccdfdfdgecccbbbbbbbccdfdgaeebbcce
bird_2_241024_071518.27.wav,bbcdcccecdfdgaeebbbccdgadgaeebbcbb
bird_2_241024_071944.30.wav,ecccccccbbbcdfdfdgaeebbbccdgaeebbbbccdgaeebbbccdgaeeebbbcc
bird_2_241024_072015.31.wav,bbcccccceccdfdgaecebbccdfdgaeebbbbccdfdgaecbbbbccdgaeebbbbcccbbbe
bird_2_241024_072346.32.wav,bbbbccccccbbbbbccdfdgaeebbbcccdgadgaeebbbccdfdgaebbbbbecceeedfdgadga
bird_2_241024_072417.33.wav,ebbcccbbbcccdfdgaecbbbccccbbbccdfdgaeebbbccdfdgaeebbbcccdg
bird_2_241024_072440.34.wav,bbbbcccccccdfdgaecbbbbccdfdgaeeebbccdfdga
bird_2_241024_073234.35.wav,ebbbbbbbbccccdfdgaeebbbbccdfdgaeebbbbbccdg
